word, today's frequency, log2(freq.today/freq.ystdy)
guns,0.0001274321780938131,1.1466219425562398
aldubeventually,0.00010824457080035215,0
3d,0.00010639197423408695,1.2856009114236226
manafort,0.00010176048281842397,1.2213890082065206
rally,9.924624462134978e-05,2.020840473238657
01,6.669347638554705e-05,1.0707025518735356
awkward,6.087103003442786e-05,1.2531872016619214
printed,5.7165836901897466e-05,1.4302063282104602
tampa,5.637186694492667e-05,2.6822813821360025
venom,5.081407724613109e-05,3.30697456221619
apc,4.988777896299849e-05,1.5510803647073668
tommy,4.64472424827917e-05,1.380872675884726
mets,4.5917929178144496e-05,2.3863636144884253
nra,4.34036909810703e-05,1.2506759825058713
potter,4.34036909810703e-05,1.0701037368640507
groceries,3.7581244629951114e-05,2.9904036774983345
tuesdaythoughts,3.731658797762752e-05,1.4801343072578028
acosta,3.572864806368592e-05,2.4617926712682934
pirates,3.519933475903872e-05,1.6501825790928835
pdp,3.493467810671512e-05,1.747547153602171
archer,3.453769312822972e-05,1.7499180580649178
avocado,3.2420439909640926e-05,1.3367219056102417
timeless,2.9509216734081333e-05,1.3114078562216263
yorkshire,2.712730686316894e-05,1.7914386793164927
nationalavocadoday,2.646566523235994e-05,3.0902338086563303
robinson,2.593635192771274e-05,1.4147244176115144
sdlive,2.5010053644580144e-05,4.947219498438535
rays,2.4745396992256544e-05,2.0905692801241575
rallies,2.4480740339932943e-05,1.857464845680206
zanu,2.3686770382962145e-05,1.4093612328444218
anc,2.3554442056800346e-05,1.8910841542273795
printing,2.3289785404476746e-05,1.0718191889578326
saraki,2.262814377366775e-05,2.5298110946969445
rihanna,2.223115879518235e-05,1.0047049930992957
180801,2.156951716437335e-05,7.318667729169697
victormagtanggolseesmom,2.1172532185887952e-05,0
blueprints,2.090787553356435e-05,2.7501583670587086
trumptampa,2.0775547207402553e-05,0
prosecutors,2.0378562228917154e-05,1.9887986021899349
pf,2.0113905576593553e-05,1.2178670883822043
