word, today's frequency, log2(freq.today/freq.ystdy)
nicki,0.00024577672271509156,1.3724791564917909
exo,0.0001825212623337698,1.0352482792676887
plane,0.00011146336631069911,1.4587243707770892
protest,9.390788611676401e-05,1.0786158032906528
prefer,9.028532671166629e-05,1.1226059987332362
turkey,8.513014601979645e-05,1.5693078074270366
stans,8.108959899103361e-05,1.0906897351612335
anthem,8.053228215948011e-05,1.1208175141289636
barbie,7.886033166481963e-05,3.4589374804401896
aldubshines,7.245118810195442e-05,0
minaj,6.67386905785311e-05,1.2313364720922209
pogba,6.632070295486598e-05,2.1831017923833063
kanye,6.604204453908923e-05,1.8245108632528364
leicester,6.576338612331248e-05,1.4008531724590594
omarosa,6.158350988666126e-05,2.906261587024482
voltron,6.046887622355427e-05,1.287334575246498
chatting,5.9075584144670534e-05,2.3641277870588686
180810,5.851826731311704e-05,1.2400288604681418
lance,5.5731683155349556e-05,1.0047855206818532
seattle,5.364174503702395e-05,1.2414100908665022
elyxion,5.224845295814021e-05,3.186954117878913
luke,5.01585148398146e-05,1.3207055067677402
teenchoice,4.932253959248436e-05,1.063398614132759
shapiro,4.611796781105176e-05,1.326775005541391
lgbt,4.611796781105176e-05,1.0151152461078556
shaw,4.5978638603163384e-05,2.233142474882902
dot,4.416735890061453e-05,1.5837990188571864
charlottesville,4.165943315862379e-05,1.1698935058263897
turkish,4.165943315862379e-05,1.2862176237936214
protesting,4.124144553495867e-05,1.8621488209131885
tariffs,4.11021163270703e-05,1.0618053560570915
choicefandom,4.11021163270703e-05,1.120301005367236
shiro,4.0126811871851684e-05,1.4842042390506194
sanchez,3.956949504029819e-05,1.4640263571129895
bo4,3.831553216930282e-05,1.3162837101831473
macao,3.720089850619583e-05,3.571372382099365
sehun,3.6782910882530706e-05,1.3851455683279517
fred,3.5528948011535345e-05,1.195174624683881
seatac,3.5110960387870224e-05,5.750990779745521
kneeling,3.497163117998185e-05,1.7817802862214904
fridayfeeling,3.441431434842835e-05,1.0327789272943901
lions,3.4274985140539976e-05,1.3102330019090074
jets,3.371766830898648e-05,2.037222264907645
180811,3.329968068532136e-05,7.996505759113715
fredericton,3.316035147743299e-05,3.59813929166215
parker,3.3021022269544615e-05,1.3696723559160175
chanyeol,3.232437623010275e-05,1.3537071040734114
protests,3.065242573544226e-05,1.095638951132967
erdogan,3.065242573544226e-05,2.4507339099555283
munlei,3.0513096527553885e-05,4.285463510012984
lira,3.009510890388876e-05,1.583739912601534
mainemcdostaclaraturns1,2.925913365655852e-05,0
monsanto,2.8283829201339902e-05,4.760974868318143
cardi,2.814449999345153e-05,1.34445949774706
doom,2.7029866330344537e-05,1.8375707981925224
roger,2.6333220290902666e-05,1.150086735155343
tae,2.605456187512592e-05,1.4137147205247227
eternal,2.5775903459349172e-05,1.287170408764654
kylie,2.50792574199073e-05,1.04833323635461
laser,2.4521940588353807e-05,1.9112143799955392
tgif,2.4521940588353807e-05,2.3456172041413144
engvind,2.438261138046543e-05,1.1205853082631976
crashed,2.4243282172577057e-05,1.6559393976198535
1d,2.3407306925246816e-05,1.0785654377740252
sta,2.3128648509470066e-05,1.185276163617643
kneel,2.3128648509470066e-05,1.4706783824798912
alexis,2.3128648509470066e-05,1.6377883683151495
kimmel,2.3128648509470066e-05,1.6893186689552318
gavin,2.3128648509470066e-05,2.4706783824798912
4daystomsgbirthday,2.257133167791657e-05,0
macau,2.2292673262139825e-05,1.4175670460203291
supremacists,2.0899381183256086e-05,1.3937203040659616
meek,2.0481393559590962e-05,2.835879677332034
nationallazyday,2.0481393559590962e-05,3.594871577828239
changbin,2.034206435170259e-05,1.793610413683309
avenatti,2.0202735143814215e-05,1.953619946260539
llc,1.992407672803747e-05,1.796078669274059
roundup,1.992407672803747e-05,2.5550705697702645
bengal,1.992407672803747e-05,1.8292455332092583
airline,1.9645418312260718e-05,1.280993993144885
horizon,1.936675989648397e-05,1.064832904351792
alaska,1.9088101480707224e-05,1.6390821824158561
pereira,1.9088101480707224e-05,2.6701090780364805
holydiscoursesbystmsg,1.9088101480707224e-05,0
crashes,1.894877227281885e-05,1.228905481996431
worldlionday,1.894877227281885e-05,1.723670173746009
btob,1.8809443064930477e-05,2.002529546741485
livepd,1.8809443064930477e-05,4.850526453296435
ot7,1.8391455441265353e-05,1.818104975604058
raiders,1.8391455441265353e-05,1.412112615928221
bailly,1.7137492570269988e-05,1.868228455029894
streamepiphanymv,1.7137492570269988e-05,1.828700090843257
majesty,1.644084653082812e-05,2.0713914048862896
eminem,1.644084653082812e-05,1.250361545931609
coco,1.5883529699274623e-05,1.228089247156616
kai,1.5883529699274623e-05,1.343566464576552
jongin,1.5883529699274623e-05,1.2846727755229836
npr,1.5883529699274623e-05,1.5022642105956103
vld,1.574420049138625e-05,1.1344582000234948
ong,1.5604871283497876e-05,1.4111407768608961
kohli,1.532621286772113e-05,1.7477156477126599
insatiable,1.5186883659832754e-05,1.9096269655230178
doo,1.5186883659832754e-05,1.0309332617451512
theelyxion,1.5186883659832754e-05,2.5418951810225305
wynonnaearp,1.5186883659832754e-05,3.404391657272596
chun,1.504755445194438e-05,1.3586733569667604
daehwi,1.504755445194438e-05,1.3269644972394223
shadowhunters,1.504755445194438e-05,1.0176364391316934
mcdo,1.4768896036167634e-05,4.501631310808804
happychangbinday,1.462956682827926e-05,0
sakura,1.4350908412502511e-05,1.4967372594539365
clara,1.4211579204614138e-05,2.1242081033297375
ganja,1.4072249996725764e-05,4.431922338997399
nadine,1.3932920788837389e-05,1.4915676274641059
guice,1.3932920788837389e-05,1.9846076387442229
brutality,1.3654262373060642e-05,1.4624212818045894
sarri,1.3654262373060642e-05,1.3884207003608127
lawrence,1.323627474939552e-05,1.1736414631342396
rashford,1.323627474939552e-05,1.9106070573004459
darnold,1.3096945541507146e-05,3.065265302089448
jenner,1.3096945541507146e-05,1.065265302089448
gea,1.2957616333618773e-05,1.5055147452960318
eunkwang,1.2818287125730398e-05,2.449275905747667
mata,1.2818287125730398e-05,1.9187611890488874
queenday,1.2818287125730398e-05,2.371273393746394
explainacharacterbadly,1.2818287125730398e-05,0
falcons,1.2400299502065277e-05,1.4839095408490253
boards,1.2260970294176904e-05,1.0315086137132514
fossil,1.2260970294176904e-05,1.0004817180926269
kolkata,1.2260970294176904e-05,1.4257875528252977
hunk,1.2121641086288529e-05,1.2906549335381095
amit,1.2121641086288529e-05,1.1810304423636113
mechanic,1.2121641086288529e-05,1.1810304423636113
blackkklansman,1.2121641086288529e-05,1.2531802281194466
manila,1.1982311878400155e-05,1.5677073954481895
apprentice,1.1982311878400155e-05,2.0624720871977673
elyxiondotinmacao,1.1982311878400155e-05,3.1999756109477024
chanel,1.1564324254735033e-05,1.341395365534925
maknae,1.1564324254735033e-05,1.1131263778618077
khaled,1.1564324254735033e-05,1.8857158817587352
fridaymotivation,1.1564324254735033e-05,1.8857158817587352
aluminum,1.142499504684666e-05,1.8093347659763257
