word, today's frequency, log2(freq.today/freq.ystdy)
google,0.00025825682692570825,1.299371739935106
29,0.00015016850639130639,1.1994519111320512
primary,0.00012651559146520318,1.3427692767108788
janasenanibirthdaycdp,0.00010313771043358956,0
aldubthereishope,8.759829539492873e-05,0
louis,8.237265139962686e-05,1.0335466811420766
andrew,7.590935487912192e-05,1.6098505156073748
gillum,7.508425319565319e-05,5.069816630715455
bruce,6.380786352158075e-05,1.0668561601462492
graham,5.954483815699237e-05,1.7129148914938739
earthquake,5.693201615934144e-05,3.146984491237916
hurricane,5.6244431423117505e-05,1.6988202123504768
pumpkin,5.555684668689358e-05,1.0503084718262419
puerto,5.459422805618007e-05,2.3246524680763128
ohr,5.404416026720093e-05,1.8272606672772835
ck,4.9231067113633414e-05,1.7466297493937373
activists,4.758086374669598e-05,1.0193702946535677
arrest,4.6618245115982483e-05,1.1248131102392955
maria,4.64807281687377e-05,1.7055135841062923
rico,4.620569427424812e-05,1.8775238162446888
gbbo,4.084253333170147e-05,3.146984491237916
doj,3.932984691200882e-05,1.0494679853236535
bullying,3.7817160492316174e-05,1.1378327928683856
liam,3.712957575609224e-05,1.2725153733217747
hockey,3.65795079671131e-05,1.3741304425449983
hacked,3.506682154742045e-05,1.2299459402533146
desantis,3.369165207497259e-05,2.7437724273558617
tuesdaythoughts,3.3554135127727805e-05,1.2930869832432814
ron,3.190393176079037e-05,1.3920969890744472
deputy,3.094131313007687e-05,1.0226563562357138
qualities,3.06662792355873e-05,1.5881348308358911
bernie,3.052876228834251e-05,1.0990500141742139
cdp,3.0253728393852937e-05,2.085993861348767
gabuza,3.0116211446608152e-05,7.7518465493967765
sdlive,2.9703660604873792e-05,3.6444841507087324
nomination,2.8878558921405076e-05,1.3514550045771014
garu,2.805345723793636e-05,3.190053213129802
lindsey,2.736587250171243e-05,1.9132443921981601
backwards,2.7228355554467644e-05,1.0986214696765169
aretha,2.6953321659978073e-05,1.5043064926604723
bake,2.6265736923754142e-05,1.4047411983266702
toll,2.489056745130628e-05,1.8919428761576524
naxals,2.4753050504061496e-05,3.0094809674879808
mw2,2.447801660957192e-05,6.452792920762001
polling,2.420298271508235e-05,1.2076724179370197
roy,2.4065465767837565e-05,1.1428683827656838
dissolvetheunion,2.3927948820592776e-05,2.665115483480863
nominee,2.351539797885842e-05,1.2451648851768191
maketimeformeditation,2.351539797885842e-05,0
tipsforfarmersbystmsg,2.255277934814492e-05,0
helicopter,2.214022850641056e-05,1.041189827215319
fisa,2.1590160717431413e-05,2.464325316629626
luther,2.1590160717431413e-05,1.8454154839851324
mwilu,2.1452643770186628e-05,2.9405336137704894
serendipity,2.104009292845227e-05,1.5620219905167598
rigged,2.0902575981207483e-05,1.5811308134644642
nunes,2.0627542086717912e-05,2.118415339041145
100m,2.0490025139473126e-05,1.388873088200161
primaries,2.035250819222834e-05,1.232316545037678
intel,2.0214991244983552e-05,1.1543640216035131
oliver,2.0214991244983552e-05,1.2225355242450924
urbannaxals,1.993995735049398e-05,3.4565288616694456
warns,1.9802440403249196e-05,1.146984491237916
harikrishna,1.966492345600441e-05,0
