word, today's frequency, log2(freq.today/freq.ystdy)
teenchoice,0.0008303230129104682,7.544406857142366
vote,0.0005748980121721902,1.32753968829292
exo,0.00034248427276168503,1.4626408914661837
choiceinternationalartist,0.0003348138523190941,8.649130890436563
camps,0.000259643731981703,3.3754144747736006
racist,0.0002454534541629098,1.4374554881845636
concentration,0.0002143882513704165,4.131528401734172
baekhyun,0.00018869234288773688,3.762913863092794
reparations,0.00018524065368857095,4.856572970307039
voting,0.00016299643440505725,1.319057631988343
awards,0.00015801066111737315,1.6669402974472407
juneteenth,0.0001476555935198754,7.052970183110543
thalapathybdaycdp,0.0001369170049002481,0
slavery,0.00011697391174951168,3.394992885091165
rally,0.00011313870152821621,2.0106152090256875
citylights,0.0001039341969971071,0
argentina,9.39626504217389e-05,3.700453768389757
blackpink,9.281208735535025e-05,1.0080793534559485
nct127,9.204504531109116e-05,2.464255547528279
chuck,9.089448224470252e-05,2.308604677068084
lights,8.936039815618433e-05,1.4829516412381836
nominated,8.74427930455366e-05,2.9395935570749367
draft,8.66757510012775e-05,1.2844345099434666
190619,8.284054077998205e-05,0
todd,8.015589362507522e-05,3.416727177445693
aoc,7.708772544803884e-05,2.1845699011443207
messi,7.632068340377975e-05,2.4004404499308354
apologize,7.555364135952065e-05,1.1555700294217683
glazersout,7.555364135952065e-05,0
velvet,7.248547318248429e-05,1.7785704583057658
190620,6.865026296118882e-05,0
alwaysbiyourside,6.788322091692973e-05,0
immigrants,6.673265785054109e-05,1.1792785888138078
nhlawards,6.673265785054109e-05,0
slaves,6.634913682841154e-05,3.1439962730015347
choicesongfemaleartist,6.44315317177638e-05,0
slave,6.366448967350471e-05,1.6693699774328912
thalapathy,6.289744762924563e-05,2.6925245352013962
zimzalabim,6.174688456285699e-05,3.2102099249217395
firealexwilliamson,6.097984251859789e-05,0
fed,6.0212800474338803e-05,1.0864509544484102
emoji,5.944575843007971e-05,1.473593412107615
endgame,5.561054820878424e-05,1.761521588181372
holocaust,5.522702718665469e-05,3.2418631261918307
trophy,5.522702718665469e-05,1.1263859087718946
choicecollaboration,5.522702718665469e-05,6.634180548970591
cult,5.177533798748878e-05,1.6103338070162232
redvelvet,5.177533798748878e-05,1.868645802607614
experiment,5.139181696535923e-05,2.2449425191238026
nxivm,4.9474211854711496e-05,5.475482802951532
genie,4.5255480611286486e-05,3.4400080012816012
nazi,4.4104917544897845e-05,1.1002922328437041
choiceelectronicdancesong,4.4104917544897845e-05,0
aliens,4.333787550063875e-05,1.0365069964998808
severe,4.142027038999102e-05,1.3365000003299063
libra,4.1036749367861476e-05,1.713869437599751
vijay,4.065322834573193e-05,2.548319812316753
refugees,4.026970732360238e-05,1.5935385644732452
barrel,3.9886186301472835e-05,2.520839075894646
cracker,3.9886186301472835e-05,3.5797327649482145
channel9apologize,3.9886186301472835e-05,0
jews,3.950266527934329e-05,1.3958685725480287
refugee,3.8735623235084195e-05,2.3675795281166048
itunes,3.79685811908251e-05,1.027522977150116
19th,3.7585060168695554e-05,1.6527006369413888
choicefemaleartist,3.7585060168695554e-05,0
