word, today's frequency, log2(freq.today/freq.ystdy)
april,0.0016856861125700302,2.6865101335589427
fools,0.0007605485579301681,4.586741670970083
joke,0.0004763254695822338,2.0047584073239464
nipsey,0.0004262118049124165,9.177536616993393
biden,0.0002471291502835107,4.033679254715214
joe,0.00021519397181745065,2.041856609624262
border,0.0001808022411616937,1.4089971650684712
hussle,0.000170976032402906,7.859760165376499
fool,0.00016974775630805754,1.620539879420148
fool's,0.00014788444181975492,6.191004727650175
prank,0.00012307326470381596,3.861921506665966
chen,0.00011668622901060395,2.3660858674068406
nip,0.00011644057379163426,5.983631823538667
04,0.00010956222766048286,1.5172768513069828
goodbye,0.00010120995021551333,1.4886073525957808
jokes,0.00010096429499654364,1.399371535068361
arsenal,0.00010047298455860425,2.788992954292416
nick,9.850774280684671e-05,1.7881506907084532
lauren,9.21207071136347e-05,3.5412987002089156
mexico,9.113808623775593e-05,1.4682762688843174
bernie,8.671629229630146e-05,1.5494241646843339
aprilfools,8.597932663939238e-05,8.8680277813601
rys19,8.597932663939238e-05,1.601241240665198
02,8.425974010660454e-05,1.4813294310824991
armyselcaday,8.082056704102884e-05,8.778760443263012
justin,7.959229094618038e-05,1.0562269542713028
monopoly,7.88553252892713e-05,4.042806438508982
autism,7.590746266163499e-05,2.6438855780736916
sebi,7.320525525296838e-05,6.635985189989932
meditation,7.050304784430176e-05,1.6628603589288637
jongdae,6.976608218739268e-05,2.1402990343303547
happier,6.730952999769576e-05,1.6819587383235555
sope,6.657256434078668e-05,4.17703761599428
ariana,6.60812539028473e-05,1.0370679202520656
abortion,6.116814952345344e-05,1.177146256759487
persona,6.092249430448375e-05,1.3375899783771952
mayor,5.6992010800968666e-05,1.4293076137109673
pursuing,5.650070036302928e-05,3.2179126011136923
mexican,5.57637347061202e-05,1.3126278192557992
documentary,5.5026769049211125e-05,1.4168166695277706
maineformacstudiofix,5.478111383024143e-05,0
modeling,5.207890642157482e-05,3.9748121226486575
customs,5.183325120260513e-05,2.2552728088731144
hood,5.109628554569605e-05,1.487899767589253
carbon,5.035931988878697e-05,1.96701375208825
immigration,4.8885388574968816e-05,1.195460294943847
boles,4.863973335599912e-05,4.876248288165068
wage,4.6920146823211275e-05,1.26632504300032
arsd,4.5937525947332504e-05,7.963711129415407
meharry,4.569187072836281e-05,4.4965438619985045
aoc,4.470924985248404e-05,1.9022434966980122
apr,4.446359463351435e-05,2.1093076345533714
pregnancy,4.4217939414544656e-05,1.4329363348910473
aprilfoolsday,4.4217939414544656e-05,7.908669765857445
190401,4.372662897660527e-05,0
touching,4.1515732005878036e-05,1.217783263622827
flavor,4.1515732005878036e-05,1.6477711043676424
nipseyhussle,4.1270076786908344e-05,0
turkey,4.102442156793865e-05,1.045633459838354
puerto,3.979614547309019e-05,1.4712644535501465
190402,3.807655894030234e-05,0
newcastle,3.7093938064423576e-05,2.8478664867952452
chenandaflower,3.63569724075145e-05,0
compromise,3.6111317188544805e-05,1.9726328245894102
memorial,3.6111317188544805e-05,1.6857516768012486
clearance,3.5128696312666035e-05,2.4474049893611936
yankees,3.488304109369634e-05,2.4372807720874863
fooled,3.463738587472665e-05,1.3864430204842517
kissesforstarstyleph,3.463738587472665e-05,0
iz,3.4146075436787264e-05,1.3459331833712607
cubs,3.4146075436787264e-05,1.9811688905736404
bieber,3.3409109779878186e-05,1.3957550539999408
rico,3.3409109779878186e-05,1.0124264144484354
billie,3.3409109779878186e-05,2.50427951077811
cure,3.316345456090849e-05,1.364349249633635
census,3.2426488903999415e-05,3.461210788886224
keytoinnerpeace,3.2426488903999415e-05,0
illegals,3.193517846606003e-05,1.3517216413058855
aldubnationholdingon,3.119821280915095e-05,0
lucy,3.095255759018126e-05,1.9022434966980122
sars,3.070690237121157e-05,4.797638453468701
pranks,3.0461247152241874e-05,4.78605047919349
garland,3.021559193327218e-05,3.658891456725918
spurs,2.996993671430249e-05,1.7328441629754485
flores,2.9478626276363104e-05,4.1537822636939765
marathon,2.9478626276363104e-05,1.516352343078685
kissed,2.923297105739341e-05,1.2892666198072593
warming,2.923297105739341e-05,1.1218098739556965
avocados,2.8741660619454026e-05,2.5867416709700826
titles,2.825035018151464e-05,1.3554161248636272
ultra,2.8004694962544948e-05,1.0208879931966313
jussie,2.8004694962544948e-05,1.2273388706640576
inappropriate,2.7759039743575255e-05,2.777564013305661
nipsey's,2.7513384524605563e-05,7.224171591585375
aldensheerdetermination,2.726772930563587e-05,0
socialism,2.7022074086666177e-05,1.1537822636939767
browns,2.7022074086666177e-05,1.9502488696088445
aaron,2.7022074086666177e-05,1.470255928489231
april's,2.6776418867696485e-05,4.600038493583541
arsnew,2.6776418867696485e-05,0
cannon,2.6530763648726792e-05,2.5278479819165143
jared,2.6285108429757103e-05,1.1582836559289176
smollett,2.6285108429757103e-05,1.6664305595992428
pope,2.5793797991817717e-05,1.3497024736692336
metoo,2.5548142772848025e-05,3.1172563876688626
inning,2.5302487553878332e-05,2.4028774785698968
911onfox,2.5302487553878332e-05,1.1260372732110722
merrick,2.505683233490864e-05,4.767313916611903
cleveland,2.4811177115938947e-05,1.4311719625048407
twilight,2.4565521896969254e-05,1.3057853571390265
armyseicaday,2.431986667799956e-05,0
izone,2.3828556240060176e-05,1.557297893077601
baltimore,2.333724580212079e-05,1.857389260913752
dodgers,2.333724580212079e-05,1.899209436608379
legendsoftomorrow,2.333724580212079e-05,4.986672277858719
hypocrite,2.30915905831511e-05,1.2434850666422086
cortez,2.2845935364181406e-05,1.2835501386643062
clearances,2.2600280145211713e-05,4.355416124863627
hussle's,2.2600280145211713e-05,0
braves,2.235462492624202e-05,2.169723807562998
aids,2.2108969707272328e-05,1.4492381472201479
psycho,2.1863314488302635e-05,1.0596600863294265
citizenship,2.1617659269332942e-05,1.7063232867227554
sox,2.137200405036325e-05,1.7722973241261593
croissant,2.137200405036325e-05,4.052405243318895
ripnipseyhussle,2.1126348831393557e-05,0
zombie,2.0880693612423865e-05,1.5408053868032237
listeners,2.0880693612423865e-05,1.1823514158907475
parenthood,2.0880693612423865e-05,1.399942850963374
indicativevotes2,2.0880693612423865e-05,0
unplanned,2.0635038393454172e-05,2.8091340923065307
cal,2.038938317448448e-05,1.0639356463114957
innings,2.038938317448448e-05,2.0369685987112267
