word, today's frequency, log2(freq.today/freq.ystdy)
mess,0.0002512858309674841,1.4796178963044395
22,0.0002345915814138684,1.0488183212145
nature,0.00019995724278771044,1.5488979436167103
tempo,0.00019036427849197606,3.3649602278136075
trans,0.00018924302292494215,1.9993676532723226
straykidscomeback,0.0001417765372538408,0
nfl,0.00013230815690999905,1.4337342533176192
browns,9.343796391949086e-05,3.1705507394230352
aldubnationishome,8.882835769946264e-05,0
eagles,8.708418237296548e-05,2.1880998647082333
bears,8.284832800861523e-05,1.997014484428344
181021,8.284832800861523e-05,1.2252834721014614
cowboys,8.259916010482992e-05,3.1407676531415136
gillum,7.911080945183559e-05,2.1586857233724372
administration,7.33799476647735e-05,1.0761919740763144
usgp,7.33799476647735e-05,1.2907365335900776
monsta,7.151118838638367e-05,1.7244103704476659
andrew,6.964242910799386e-05,1.0596663121426126
desantis,6.627866240689219e-05,3.055358470659149
f1,6.37869833690391e-05,1.034841453318636
shootout,5.9301961100903534e-05,3.1997483799943236
2012,5.730861787062106e-05,1.101746820895066
yixing,5.7059449966835754e-05,1.9096691511463013
doctorwho,5.5813610447909204e-05,3.57525751508653
chiefs,5.382026721762674e-05,2.6878493414628912
bills,5.3571099313841425e-05,1.0816926184726114
181022,5.0954836324095684e-05,8.653312991599625
oneandonlybiday,4.9086077045705865e-05,7.599407778114252
booker,4.8338573334349936e-05,1.3388640615199248
transgender,4.73419017192087e-05,2.357387008108806
saints,4.7217317767316047e-05,1.6008954914897275
ot9,4.709273381542339e-05,5.217670287991586
cancel,4.6843565911638086e-05,1.048129033071257
redskins,4.547314244081889e-05,3.2796552467963056
hanbin,4.534855848892623e-05,1.6649716364413842
ron,4.4601054777570306e-05,1.3013003991437428
titans,4.273229549918049e-05,1.8295651164997402
mondaymotivation,4.248312759539518e-05,4.390983887682048
bengals,4.210937573971721e-05,2.8236465432624227
sundays,4.0365200413220054e-05,1.942166530195576
panthers,3.974228065375678e-05,2.124843570980433
reid,3.9243944846186164e-05,2.1268168575404727
flgovdebate,3.9243944846186164e-05,8.276563977045155
jets,3.874560903861554e-05,1.6582138866013505
mon,3.837185718293758e-05,1.3372519037442587
kimi,3.762435347158165e-05,4.408405775925351
ravens,3.7375185567796346e-05,3.0362496477114442
texans,3.637851395265511e-05,1.7921410861909683
dak,3.637851395265511e-05,4.707748898900596
cory,3.6253930000762456e-05,1.2795882522043185
httr,3.5755594193191834e-05,3.8203347904462013
cube,3.563101024129918e-05,1.7449098726575047
tucker,3.525725838562122e-05,1.7126232653520566
kaduna,3.500809048183591e-05,2.0243194376284626
gamechangerromil,3.438517072237264e-05,1.728328410817961
apology,3.289016329966078e-05,1.0330653912441632
kashmir,3.102140402127097e-05,1.0066205531630708
ryanair,3.0896820069378314e-05,2.0489092196829097
22nd,3.0149316358022385e-05,1.2963063537453428
chargers,2.9526396598559113e-05,1.9834561581942938
mahomes,2.9277228694773803e-05,4.531944810335513
hitler,2.8903476839095838e-05,1.0409210874353418
milan,2.778222127206195e-05,1.733861739219727
rams,2.753305336827664e-05,2.0373380634861085
vikings,2.666096570502806e-05,2.5093695794300728
dolphins,2.641179780124275e-05,2.0048366950799825
brady,2.5913461993672133e-05,1.7951526274371268
sundaymorning,2.5913461993672133e-05,1.5485126598540015
indvwi,2.5664294089886822e-05,1.3784542669788458
thewalkingdead,2.553971013799417e-05,3.4869110567210098
jaguars,2.504137433042355e-05,2.3430054309745563
inter,2.4916790378530897e-05,1.145478717466203
r1teenawards,2.441845457096028e-05,4.007103302051928
baker,2.4169286667174968e-05,1.291866581982755
trae,2.4169286667174968e-05,4.992306300123848
cleveland,2.3795534811497007e-05,1.079051355727227
armstrong,2.3795534811497007e-05,1.488695596235852
hue,2.367095085960435e-05,3.154894144210063
rosa,2.3546366907711696e-05,2.9546358821577923
rohit,2.329719900392639e-05,2.769362916382044
parks,2.279886319635577e-05,1.20765357807967
kohli,2.2674279244463114e-05,2.627169603729
cis,2.2425111340677807e-05,2.0097774363502534
blake,2.2425111340677807e-05,1.1838068361253022
holynaamcharchaatdss,2.2175943436892496e-05,0
wentz,2.1802191581214535e-05,4.258642069047893
romil,2.142843972553657e-05,1.1368341726650721
colts,2.1303855773643917e-05,2.488317877935255
pats,2.1303855773643917e-05,2.5878535514861696
taiwan,2.1179271821751263e-05,1.029194890177494
canela,2.1179271821751263e-05,4.386746894795578
hereforlgbtqs,2.1179271821751263e-05,0
sundayfunday,2.1054687869858606e-05,2.570880472882456
bucs,2.0930103917965952e-05,3.3696733814366358
90dayfiance,2.0556352062287988e-05,5.021750078016329
nuggets,2.0431768110395334e-05,1.1060892727800786
bortles,1.9559680447146752e-05,5.271976707549503
cbs,1.9435096495254098e-05,1.308561867133249
virat,1.9310512543361445e-05,2.8611629411533532
trubisky,1.9061344639576137e-05,4.234743801350527
deepika,1.856300883200552e-05,2.6729625230630245
nurturingmotherandchild,1.856300883200552e-05,0
ferrari,1.8438424880112862e-05,1.1868093242868254
brees,1.8438424880112862e-05,2.864881229399463
comingsoon,1.8438424880112862e-05,1.5720994801716175
dontmessupmytempo,1.8438424880112862e-05,5.601846823565669
playhousegiveandtake,1.8189256976327555e-05,0
tampa,1.781550512064959e-05,1.18303098504939
stoptwistingrajinistatements,1.781550512064959e-05,0
protections,1.7690921168756937e-05,1.1047352651341034
winner2018everywheretourinbkk,1.7566337216864283e-05,1.4730511212819448
sundaymotivation,1.7566337216864283e-05,1.2589263159290973
everton,1.7441753264971626e-05,1.78471088071548
flyeaglesfly,1.7441753264971626e-05,3.5216764748816862
wallpaper,1.7317169313078972e-05,1.0519029120229297
todd,1.7068001409293665e-05,1.6159564229811054
vettel,1.7068001409293665e-05,1.320500539454934
pti,1.7068001409293665e-05,1.431531851843678
nbc,1.6943417457401008e-05,1.2068378047806432
kicker,1.66942495536157e-05,1.999051029757195
49ers,1.66942495536157e-05,2.873520147673336
supergirl,1.66942495536157e-05,1.0434451491156482
