word, today's frequency, log2(freq.today/freq.ystdy)
28,0.0002513416858564049,2.284112659979518
snow,0.00024968448792768135,1.0351029526132574
trade,0.00020880693901916716,1.1097417535060135
ad,0.00018229177215959037,1.5643723858794893
29,0.00016792939011065294,1.9133997645361167
jimin,0.00016240539701490778,1.0321732000103099
venezuela,0.00014417621979894875,3.043411680230132
stone,0.00013681089567128853,1.8486503715900124
hearts,0.00013460129843299046,1.2975792884186663
kingdom,0.00011397839087554185,1.5797936842150528
davis,0.00010937506329575422,2.755420678887556
mueller,0.00010900679708937121,1.441450869185961
roger,0.00010348280399362605,2.0778543258370057
facetime,0.00010108907365213648,3.214015346063591
classes,9.50126812468168e-05,1.3335887866329295
lakers,9.446028193724228e-05,2.125690796783953
tory,9.390788262766777e-05,1.460816194052892
hoseok,9.280308400851873e-05,1.7916659841142575
anthony,9.225068469894422e-05,2.091542574372107
officers,9.206655159575271e-05,2.088660065838986
bible,9.059348677022067e-05,1.1041226810048532
ted,8.912042194468862e-05,2.120272420998183
emergency,8.83838895319226e-05,1.3315331771079257
schultz,8.764735711915658e-05,5.448743361752317
houston,7.862483506277282e-05,1.434036862937292
howard,7.531043920532572e-05,2.7518353345814783
bundy,7.181191024468711e-05,6.646682739364226
bestfanarmy,6.960231300638905e-05,7.338560444001894
sanctions,6.610378404575044e-05,1.2197639342454194
hobi,6.039565784681378e-05,2.589549508175095
lebron,5.837019371170722e-05,1.4312148113163063
sanders,5.800192750532421e-05,1.083059710853508
daehwi,5.523993095745163e-05,3.782744288940255
warming,5.523993095745163e-05,1.043204751110222
starbucks,5.41351323383026e-05,2.1515619292006405
royalrumble,5.358273302872808e-05,1.7779715386333355
pelicans,5.358273302872808e-05,4.376230861967949
vlive,5.266206751277055e-05,1.9819930461723356
rent,5.2109668203196034e-05,1.0547276515015311
190128,5.118900268723851e-05,0
therefore,4.916353855213195e-05,1.1000483573021693
fa,4.916353855213195e-05,1.046937020842607
cbbtamar,4.861113924255743e-05,0
maduro,4.6401542004259364e-05,3.53120552194429
bug,4.621740890106786e-05,1.6889678846780252
huawei,4.584914269468485e-05,2.5933619980068596
aldubxadnoneteam,4.584914269468485e-05,0
holocaust,4.529674338511033e-05,2.470905011676476
190127,4.4928477178727325e-05,0
becky,4.41919447659613e-05,2.0393524256146156
kh3,4.40078116627698e-05,2.217753209124273
whitaker,4.40078116627698e-05,5.67718482776157
wireless,4.216648063085474e-05,2.0106597497189043
beliebers,3.9220350979790655e-05,5.774062045840454
sagawards,3.9220350979790655e-05,8.095990140727816
billionaire,3.829968546383313e-05,1.8137927251994843
socialism,3.701075374149259e-05,1.0236475249087404
resident,3.6458354431918075e-05,1.0717739033069928
kyrie,3.590595512234356e-05,1.6110588296335049
rumble,3.572182201915205e-05,1.0423301254145108
28th,3.4801156503194526e-05,1.8791288253645972
ronda,3.424875719362001e-05,2.0675493174452675
nct127,3.3880490987237e-05,1.65602378606311
29th,3.295982547127947e-05,1.4357053616285327
assets,3.277569236808796e-05,1.2371011092812476
lineup,3.2039159955321947e-05,1.2043111741635784
voter,3.1855026852130436e-05,1.1094082209554839
lanez,3.148676064574743e-05,3.3197014167505783
artwithtaehyung,3.111849443936442e-05,0
venezuelan,3.05660951297899e-05,2.981432449685434
shaggy,3.0381962026598394e-05,5.727602734747793
lonzo,3.019782892340689e-05,2.589549508175095
seth,3.0013695820215383e-05,1.0806520546534455
gandhi,2.982956271702388e-05,1.308813100607842
190129,2.9277163407449363e-05,0
mashiho,2.8908897201066352e-05,1.1964696507563075
cooper,2.8724764097874845e-05,1.3987552259206406
defined,2.854063099468334e-05,1.6150371127477607
wrestlemania,2.817236478830033e-05,2.7606873680670576
rahul,2.7988231685108826e-05,1.4594609144408812
literacy,2.7804098581917318e-05,2.7417042646994845
celtics,2.7619965478725814e-05,1.7321182158702868
patrol,2.7435832375534307e-05,1.0258601892865018
sotu,2.7435832375534307e-05,2.7730941189065352
cjn,2.688343306595979e-05,2.8506653612409028
knicks,2.688343306595979e-05,1.4218220624370286
wannaone,2.651516685957678e-05,2.443742680693951
challenger,2.6331033756385276e-05,2.8772956675056425
remake,2.6331033756385276e-05,1.06172023864307
bolton,2.6331033756385276e-05,1.7662643551168986
