word, today's frequency, log2(freq.today/freq.ystdy)
luck,0.00044135072000582636,1.8912247367354935
football,0.0003226483029455934,1.2872585292615144
24,0.0002848148632451207,1.1410036544821327
andrew,0.0002841054862507369,3.1564642451892135
amazon,0.00024910955452779967,1.4445911655034598
united,0.00024650850554839215,1.1096590508871518
saturday,0.00023421263764573854,1.237688474204223
25,0.0002206162452533812,1.0378264044493362
sunday,0.00021174903282358292,1.3681185484483513
goal,0.00019365991946679442,1.543441961262785
james,0.00019046772299206703,1.4476724152603346
arsenal,0.00018384687104448433,3.623699410117652
league,0.00017899946158286126,1.0502282168638584
disney,0.00017746247809502955,1.485245965470036
chicken,0.00017285152763153445,1.1054165107911629
liverpool,0.00014092956288426064,2.549853564694464
david,0.0001344269404357419,1.2564092712823076
hnkpagpapatawad,0.00013135297346007852,0
florida,0.00012804254748628716,1.793065366568385
colts,0.00012638733449939148,4.542478301457475
goals,0.0001252050395087517,1.1026542830272228
bbnaija,0.0001241409740171759,1.2974372558283078
eu,0.0001210670070415125,1.3408808113381907
mpn,0.00012059408904525659,1.0653946644581407
miami,0.00012047585954619262,2.1158184952847146
thalapathy64,0.00011763835156865718,6.85402237844684
sandwich,0.00011456438459299377,2.230860017709753
popeyes,0.0001103081226266906,3.2168824176437765
tom,0.00010557894266413151,1.4500585146934655
impression,0.0001004950742043805,2.6881892387050352
chelsea,9.966746771093265e-05,2.3418399895514943
nickname,9.753933672778108e-05,3.1686824728701626
palace,9.162786177458222e-05,3.493522163177428
score,9.150963227551825e-05,1.3217344177179264
190824,9.091848478019835e-05,0
charles,9.009087828675051e-05,2.031711538201852
marvel,8.879035379704676e-05,1.6237103251135543
d23expo,8.855389479891882e-05,5.444291571474579
mercy,8.678045231295916e-05,1.2451809144167287
johnson,8.524346882512745e-05,1.3893251122566506
spider,8.524346882512745e-05,1.330431423203082
fires,8.276064934478394e-05,2.646241056707065
holiday,8.240596084759201e-05,1.1839800232042605
g7,8.004137086631246e-05,6.883444187311981
burning,7.767678088503293e-05,1.4307907879216122
penalty,7.377520741592168e-05,2.093409040627737
julmijailor,7.342051891872975e-05,0
explorationinmaniladay2,7.306583042153781e-05,6.166932690920203
singh,7.223822392808999e-05,2.4135326386683515
qb,7.022832244400237e-05,1.0365398017859553
crystal,6.940071595055453e-05,2.062939012731828
inharyana,6.940071595055453e-05,0
emoji,6.928248645149056e-05,1.0169775354074373
mcu,6.90460274533626e-05,2.763366127008483
france,6.691789647021101e-05,1.5165659497906978
muncry,6.679966697114704e-05,0
livars,6.620851947582715e-05,0
kashmirigenocidebymodi,6.478976548705942e-05,0
goodluckkisses,6.396215899361159e-05,0
england,6.195225750952398e-05,1.1215377424956743
ang,6.171579851139602e-05,1.5310582368069523
boris,6.112465101607614e-05,1.970890677994906
fordonny,6.0297044522628296e-05,0
forest,6.006058552450034e-05,1.2991918490668377
rashford,5.864183153573262e-05,4.112700379236498
pepe,5.852360203666864e-05,3.7312771605628643
shamsher,5.852360203666864e-05,0
luiz,5.8168913539476714e-05,5.837984168355068
dahiya,5.8050684040412734e-05,0
kit,5.722307754696489e-05,1.5413144058840067
happymayward,5.627724155445308e-05,0
retiring,5.6040782556325125e-05,3.9097437939979462
brazil,5.497671706474933e-05,1.4346284741238597
onasap,5.4385569569429444e-05,0
premier,5.273035658253377e-05,1.6374758738825645
salah,5.261212708346979e-05,3.5776539714496525
scored,5.142983209283002e-05,1.6907149027954378
chosen,5.107514359563809e-05,1.1909255465419997
d23,5.0838684597510134e-05,4.058700011884132
ong,5.024753710219025e-05,2.4043962727044446
rainforest,4.847409461623059e-05,4.574949762521274
draft,4.823763561810264e-05,1.003110386203798
koch,4.764648812278275e-05,2.8871406788213663
mufc,4.764648812278275e-05,2.4346284741238597
utd,4.705534062746287e-05,3.1170567842806336
pogba,4.693711112839889e-05,3.653995742242645
arun,4.670065213027094e-05,6.106141006801449
passes,4.610950463495105e-05,1.4153371355150994
190825,4.5991275135887076e-05,0
retirement,4.5991275135887076e-05,1.8361309952795908
uae,4.5991275135887076e-05,3.383618790582084
jaitley,4.551835713963117e-05,6.069146799319248
ashley,4.421783264992742e-05,1.6697746190065375
ole,4.3508455655543554e-05,1.7560666063504118
var,4.32719966574156e-05,4.6742039071336645
holland,4.315376715835163e-05,1.8222598160620516
chanyeol,4.303553765928765e-05,1.344370614160956
ippeo,4.197147216771185e-05,4.952107378129029
forzarun,4.17350131695839e-05,0
retired,4.126209517332799e-05,1.7180620243176867
lingard,4.114386567426402e-05,5.338413158864556
sony,4.114386567426402e-05,2.6014475646983506
rey,4.031625918081618e-05,2.0360790976335847
loudre,4.031625918081618e-05,3.4346284741238597
boywithluv,3.984334118456027e-05,1.6675835792898932
gators,3.948865268736834e-05,3.8641364562110367
atvistamall,3.91339641901764e-05,0
