word, today's frequency, log2(freq.today/freq.ystdy)
cyber,0.00025292515998187257,1.2544504665223934
raw,0.00020160215006512656,2.703872728482911
manafort,0.00017409570030582476,5.422979613692492
mars,0.00016939947717618787,1.991211040195009
gm,0.00016705136561136942,2.3189966980442396
mueller,0.0001626905869909923,1.6741781312301733
chanyeol,0.0001415575829076263,1.445007974536351
mississippi,0.0001308233586113134,1.062351967499545
aldubneverfades,0.00011606380020388317,0
cybermonday,0.0001110321325649865,1.3478115374397315
shawn,8.352568280568471e-05,2.1735662585226754
texans,8.319023829642493e-05,3.313191076363034
lied,7.74876816390087e-05,1.3009416163637941
insight,7.74876816390087e-05,1.812194430901941
givingtuesday,7.31269030186316e-05,2.1942932866116216
bighit,6.943701341677403e-05,2.9269508413916245
plea,6.708890185195559e-05,3.140354479500818
lhhny,6.641801283343604e-05,5.225390583356617
titans,6.54116793056567e-05,2.881436182139256
maywardislove,6.507623479639692e-05,0
debut,6.406990126861758e-05,1.0383032080311208
destiny,6.339901225009804e-05,1.5562403734179828
happychanyeolday,6.23926787223187e-05,4.942547696442643
nasa,5.9709122648240475e-05,1.972231720692491
wwe,5.9709122648240475e-05,1.4868048935222493
rally,5.836734461120136e-05,1.4887803765652565
hyundai,5.669012206490247e-05,6.21930582089564
marslanding,5.4006565990824254e-05,2.7343057634492287
amanda,4.897489835192758e-05,3.0696514881576165
arrow,4.8304009333408026e-05,2.619117576390049
aquaman,4.6291342277849355e-05,2.4675192227543277
landing,4.56204532593298e-05,1.1332997219668675
fbi,4.528500875007002e-05,1.1051650510385183
plants,4.461411973155047e-05,1.5279339832729153
miller,4.293689718525158e-05,1.0635388824499872
mendes,4.293689718525158e-05,2.4491925749477366
hyung,4.293689718525158e-05,1.4964982897260934
melania,4.26014526759918e-05,3.485182976498259
mondaymotivation,4.2266008166732025e-05,1.826079957156891
tariffs,4.1930563657472246e-05,3.6687334518556067
corsi,3.9917896601913574e-05,2.168923631697589
banks,3.790522954635491e-05,1.0536428463074872
landed,3.756978503709513e-05,1.8531918027741323
83k,3.723434052783535e-05,0
beto,3.689889601857558e-05,2.1847485988592714
pardon,3.622800700005602e-05,2.7659589647193203
bynes,3.622800700005602e-05,7.158276387498081
playhouseenchantingday,3.622800700005602e-05,0
harden,3.589256249079624e-05,3.4444161535946667
holocaust,3.5221673472276686e-05,1.7600823983826508
meditation,3.5221673472276686e-05,2.47377821322601
manifest,3.4886228963016906e-05,3.1038286034757037
