word, today's frequency, log2(freq.today/freq.ystdy)
happy,0.0018315708697818898,1.0399063407431453
4th,0.0013699158285762035,1.5548164484551164
vote,0.0008122319523479122,1.5081966882189408
power,0.0007348355778520815,1.472555353644981
america,0.0006653221674252706,1.0476731521507134
fireworks,0.0006164477901973479,1.4840322056913857
fake,0.0005728764978885839,1.2814726458336168
exo,0.0005369015164099663,2.2477498301861694
independence,0.0005118193580085396,1.6872511926861429
bts,0.0004972000428259939,1.2471016889799293
fifafakelove,0.0003644795932275879,0
fourth,0.0003637629601304043,1.6508811222104294
celebrate,0.0003547333831058907,1.1571448126244173
freedom,0.00027662037551287637,1.3569828919384546
army,0.00025024827753651927,1.3483409664514772
worldcupexopower,0.00024766839838665823,0
voting,0.000219289727738187,1.4322210447294728
celebrating,0.0001834580728790061,1.2058600976574456
nhs,0.00016611555192716255,1.8857190916924755
armys,0.0001639656526356117,2.196342651189953
liberty,0.00016339234615786482,2.7708986896906174
poll,0.00016310569291899137,1.8381537531019578
accounts,0.0001579459346192693,1.412942285619041
fifa,0.00015421944251391452,1.66369620124077
4thofjuly,0.00014418657915334386,1.8487285900140131
independenceday,0.00014218000648122972,1.8872043048543845
gap,0.00010806827105528954,2.10411196601578
statue,0.00010620502500261213,3.1021045981659907
fourthofjuly,8.986579038682564e-05,2.171436619274346
kpop,8.77158910952748e-05,1.0753026727282216
parade,8.47060320871036e-05,1.6075888650648378
nhs70,8.355941913160981e-05,2.8858948140309826
trending,8.255613279555275e-05,1.2171627467229467
fifaxexopower,8.026290688456518e-05,0
yg,7.696639463752053e-05,2.2818941916456574
hashtag,7.624976154033692e-05,1.1353101158994934
fandoms,7.452984210709623e-05,2.8448992711343943
declaration,7.00867169045578e-05,1.9123413149754556
bbq,7.00867169045578e-05,1.2150758446295071
aldub155thweeksary,6.865345071019056e-05,0
patriotic,6.750683775469678e-05,1.3801866128313607
stadium,6.621689817976627e-05,1.1204789302873017
anthem,6.234707945497474e-05,1.0980182081031054
05,5.933722044680354e-05,1.2700391739512011
ls,5.5467401722012e-05,1.9626564467114513
firework,5.159758299722047e-05,1.4500396537931808
fifastadiumdj,5.131092975834702e-05,6.0067869535112886
july4th,4.973433694454306e-05,1.3470531847100846
exols,4.930435708623289e-05,2.676217436542714
holidays,4.844439736961255e-05,1.024997335986116
ver,4.729778441411876e-05,1.216868048521352
fourthofjuly2018,4.6581151316935144e-05,2.7798042429125096
independanceday,4.428792540594757e-05,3.9870792820938026
happy4thofjuly,4.357129230876395e-05,2.522971176247032
fits,4.32846390698905e-05,1.1664293262783325
1776,4.2424679353270164e-05,2.1079336769681882
knight,4.170804625608654e-05,1.7382201681988345
founding,4.170804625608654e-05,1.5379215177130032
nerve,4.013145344228259e-05,1.3423989306052113
patriotism,3.955814696453569e-05,1.5440327917748617
sns,3.740824767298484e-05,3.8139115786507105
exol,3.6261634717491054e-05,2.6986098288837383
70th,3.4828368523123814e-05,3.225391258516365
olympics,3.454171528425037e-05,1.8309984543181326
joey,3.41117354259402e-05,2.0720141027132453
exo's,3.3108449089883135e-05,2.204795216220777
bighit,3.1531856276079176e-05,1.9585560529299615
grill,3.1531856276079176e-05,1.2168680485213523
novichok,3.1245203037205724e-05,5.5541899068577525
suitable,3.1245203037205724e-05,2.148197547181915
freedoms,2.9525283603965046e-05,1.9364532090238344
dubai,2.809201740959781e-05,1.0932869010037867
yesyes,2.7662037551287638e-05,1.0421792314844738
cookout,2.694540445410402e-05,1.7083262182589505
garethsouthgatewould,2.6658751215230576e-05,5.647092488076219
accs,2.651542459579385e-05,2.6393151374845
242,2.565546487917351e-05,2.037160602554807
happy4th,2.5512138259736785e-05,2.0601051518775733
bp,2.522548502086334e-05,2.012776443927848
happyfourth,2.4078872065369552e-05,4.915288599025793
climbing,2.393554544593283e-05,1.243710455998655
chestnut,2.321891234874921e-05,3.4477836798528125
kaz,2.2932259109875764e-05,1.1079336769681882
fountain,2.0495706579451462e-05,1.8754875909678175
msp,2.035237996001474e-05,1.1491563396947013
merica,2.0209053340578017e-05,2.0380316637380322
