word, today's frequency, log2(freq.today/freq.ystdy)
jimin,0.000314777776714483,1.4034377772966196
kawhi,0.00022367468284575952,2.526866860665737
raptors,0.0001189188844336839,2.582492302759192
toronto,0.00011598419093371101,1.4961375604509533
spurs,8.855118647744274e-05,1.894063604849379
derozan,8.689244667311024e-05,2.9140884550615462
demar,7.847115228188369e-05,2.883833732258827
sarah,7.336733749932215e-05,1.718905213362159
aldub157thweeksary,6.902909493414483e-05,0
sanders,6.39252801515833e-05,2.0323600190114717
leonard,6.048020517335426e-05,2.0251928171498363
ambassador,5.7928297782073486e-05,1.4811290477854397
traded,5.027257560823118e-05,1.5079579260573568
montenegro,4.3892807130029254e-05,2.9288422217515726
espys,4.299963954308098e-05,4.303572503310669
wednesdaywisdom,4.236166269526079e-05,1.2505289220025668
targeting,3.955456456485194e-05,2.1412719517084207
danny,3.687506180400713e-05,1.5995006375488803
knight,3.342998682577809e-05,1.08533905957736
holocaust,3.215403313013771e-05,1.9717104868790662
boris,3.189884239100963e-05,1.790289846598924
franchise,3.011250721711309e-05,1.0697186906833867
180719,2.9602125738856937e-05,5.852411558506722
zuckerberg,2.7815790564960396e-05,4.17765238743492
mcfaul,2.743300445626828e-05,3.8357328173600913
statue,2.7177813717140206e-05,1.0426396564217695
gfriend,2.577426465193578e-05,1.5865528556731716
logan,2.3860334108475202e-05,1.3714000218244737
larry,2.3605143369347127e-05,1.3163586582665119
briefing,2.2584380412834818e-05,1.2525827478331972
shades,2.1818808195450586e-05,1.1834643877691662
nationalhotdogday,2.143602208675847e-05,3.9273163675206124
evans,2.0925640608502318e-05,1.1425292023682834
derangement,2.067044986937424e-05,1.2049975493188079
apartheid,2.0542854499810202e-05,1.0774199280501808
gambling,2.003247302155405e-05,1.8627865575686786
