word, today's frequency, log2(freq.today/freq.ystdy)
england,0.0010991688265327832,2.0429975886144076
croatia,0.000553914814604222,2.6526004046420493
proud,0.0004688130143999024,1.0250569492152204
nato,0.0003810753177290773,1.2645201105323944
english,0.00022882091706854675,1.052999022925718
engcro,0.0002136331326663009,3.507169139566364
germany,0.00018463827153474067,1.299351297342243
eng,0.00018011959187787415,2.131108556896542
tournament,0.00011610496340559832,1.2562075660331453
kane,0.00011045661383451516,2.494112986740918
croeng,0.0001046827453840746,4.127150229465937
southgate,9.313500848319346e-05,2.3735595319209204
cro,8.874184770568433e-05,2.888813060830672
lads,7.970448839195128e-05,1.7094752790538426
tm88xbts,7.305198778600889e-05,0
kylie,7.254991226857927e-05,2.3296835025960503
tyler,6.99140158020738e-05,1.0212182173042923
sterling,6.97884969227164e-05,1.772800656886197
modric,6.363807183420361e-05,2.846152398633457
aldub156thweeksary,6.351255295484622e-05,0
dora,5.94959488154093e-05,1.99006181003217
papa,5.93704299360519e-05,3.1834121472768095
gareth,5.849179778055007e-05,1.8888834241852788
threelions,5.6483495710831617e-05,2.338907461257524
pilots,5.573038243468719e-05,1.1772482539254712
gutted,5.409863700304095e-05,2.5467594924973294
jumpsuit,5.359656148561133e-05,2.7138799386705426
cardi,5.271792933010951e-05,1.8826782746585704
croatian,4.8450287431957784e-05,2.860425467811443
jenner,4.732061751774115e-05,2.5584559385653938
merkel,4.719509863838375e-05,1.5184038890616134
kulture,4.5186796568665295e-05,8.374531370988246
anderson,4.5186796568665295e-05,1.819942519310608
pickford,4.443368329252087e-05,3.542928902683964
billionaire,4.2927456740232025e-05,1.3005307895444682
federer,4.267641898151722e-05,2.97014111590891
wednesdaywisdom,4.217434346408761e-05,2.105070695995019
trippier,3.928740923886732e-05,4.850769026703826
walker,3.665151277236185e-05,1.8630494679096383
gdp,3.6274956134289634e-05,1.3027164549957808
lovren,3.5898399496217426e-05,3.457587110715804
doraxbts,3.577288061686002e-05,2.0833000733237994
ref,3.527080509943041e-05,1.146739875296092
pub,3.351354078842676e-05,1.0730094867627198
englandvscroatia,3.16307575980657e-05,5.052603276100883
penalties,3.13797198393509e-05,1.9177252217577714
got7ongdny,3.1254200959993495e-05,4.672755205284339
curriculum,3.037556880449167e-05,1.9435605168055932
england's,2.949693664898984e-05,1.8049989108366953
croveng,2.937141776963244e-05,0
stones,2.9120380010917633e-05,1.3483418470073825
roger,2.8869342252202827e-05,1.4062402307155835
roy,2.8241747855415808e-05,1.8138164165137667
fayose,2.773967233798619e-05,1.3851786151877539
henderson,2.773967233798619e-05,1.9981554920785065
englands,2.761415345862879e-05,2.66403798818323
spurs,2.7363115699913983e-05,1.0215059793558874
shadowhunters,2.7112077941199173e-05,1.5714765863642666
mandzukic,2.6986559061841772e-05,4.045908623526874
semis,2.648448354441216e-05,1.6730401258028693
perisic,2.5229294750838122e-05,0
forbes,2.485273811276591e-05,1.7571473925747116
cheering,2.4225143715978892e-05,1.0157036932893535
alli,2.4099624836621487e-05,3.2197132619361413
luka,2.372306819854928e-05,2.637565776822039
stormy,2.372306819854928e-05,1.637565776822039
englandvcroatia,2.372306819854928e-05,2.5869397037520714
nico,2.3220992681119662e-05,1.9877949804727848
gaon,2.2969954922404856e-05,3.2284531115003006
youngest,2.2844436043047454e-05,1.3243837243994943
kaitlyn,2.2844436043047454e-05,1.0866921666801639
slurpee,2.2593398284332647e-05,2.619643868824777
john's,2.2467879404975242e-05,2.4596034563143085
euros,2.2342360525617837e-05,2.110484192181383
daniels,2.2342360525617837e-05,1.5255216914602263
pipeline,2.2216841646260436e-05,1.5429289026839639
rashford,2.209132276690303e-05,2.484128898168296
lingard,2.1840285008188224e-05,1.8337686741776242
rosenstein,2.1589247249473417e-05,1.02354081049842
2022,2.1463728370116012e-05,1.600091071403376
welsh,2.133820949075861e-05,1.162786193851306
niners,2.133820949075861e-05,2.6482130210215478
contempt,2.1087171732043804e-05,1.1252485779326487
180712,2.09616528526864e-05,7.266382567132623
johns,2.0710615093971593e-05,2.3421098932958677
nadal,2.0208539576541976e-05,2.3556141576456158
