word, today's frequency, log2(freq.today/freq.ystdy)
mtvhottest,0.0004918190679618812,0
mueller,0.00033425481100372303,4.318862620702475
boom,0.00023702946747607335,2.027800513047178
26,0.0002352079153725108,2.306856710706581
lady,0.00022655554288058885,1.0346702897994664
election,0.00019854917928831503,1.167033500063477
blackpink,0.0001921737469258462,1.0686295867087556
boris,0.0001534657647251426,1.736399530403824
russia,0.00013616101974129862,1.389591694600522
russian,0.00013229022152122825,1.4470317430577544
johnson,0.00013183483349533763,1.2827490335741794
mix,0.0001300132813917751,1.3505491869731197
gaga,0.00012067782686101717,3.5442203357814033
190726,0.00011908396877039996,6.917356345356543
nctdream,0.00011157006634320455,3.0954066935489735
impeachment,8.948374708750896e-05,1.5743373738053221
elections,8.743450097100112e-05,1.8277955200560336
sweden,8.72068069580558e-05,3.513693480647684
penalty,8.492986682860264e-05,2.7018005748016405
x1,8.242523268620418e-05,1.4207508115307204
investigation,8.151445663442292e-05,1.0943805810996208
namjoon,7.126822605188372e-05,1.0269609365375385
rocky,7.035745000010247e-05,2.049627780235808
robert,6.830820388359463e-05,1.1966446623308886
rapper,6.557587572825084e-05,1.03424639752346
mcconnell,6.284354757290706e-05,1.11257061652593
drake,6.124968948228985e-05,1.5831121403193014
testimony,5.783427928811012e-05,1.6659205302528182
ariana,5.783427928811012e-05,2.2029485539102724
kargilvijaydiwas,5.7606585275164796e-05,7.8696827838039125
kisseswithdninangcast,5.737889126221948e-05,0
kargil,5.5329645145711645e-05,4.64157671127307
maymayxrejoiceatlcc,5.350809304214912e-05,0
fbi,5.3052705016258494e-05,1.0643748265806643
mueller's,5.16865409385866e-05,3.713237696400517
ap,5.1458846925641286e-05,1.1219056708036337
seal,5.1231152912695965e-05,2.491017034697689
cabinet,5.054807087386002e-05,1.4331775620161227
ross,4.87265187702975e-05,1.5406933542604095
salute,4.8498824757352185e-05,2.0364363286142844
soldiers,4.8498824757352185e-05,1.0978368732784272
rm,4.690496666673498e-05,2.018600884615183
temperature,4.667727265378966e-05,1.2086173039969648
kolasinac,4.622188462789903e-05,0
interference,4.462802653728182e-05,2.413936211974471
jaemin,4.462802653728182e-05,1.179470958337448
russians,4.4400332524336505e-05,1.7660990682960136
istilldooutnow,4.417263851139119e-05,0
hottest,4.235108640782867e-05,1.1590614795227323
yeri,4.189569838193804e-05,2.6553636630031465
sean,4.0984922330156775e-05,1.734686115664552
disappeared,4.075722831721146e-05,2.61561748421039
mars,3.916337022659425e-05,1.0841352733158192
190725,3.893567621364894e-05,0
punishment,3.7569512135977045e-05,1.4201214091906762
heatwave,3.7569512135977045e-05,2.729449467298405
rick,3.6886430097141094e-05,1.4451794984695672
grande,3.574796003241452e-05,1.566600113886021
agalaathey,3.529257200652389e-05,0
bruno,3.506487799357857e-05,2.1992794394176283
diana,3.483718398063326e-05,1.717812297100156
cole,3.438179595474263e-05,1.267112953307109
sacrifice,3.324332589001605e-05,1.1938707186277782
putin,3.278793786412542e-05,1.1739711611900734
bryson,3.256024385118011e-05,3.0465605458879916
bette,3.2332549838234785e-05,3.3359966104731917
ozil,3.210485582528947e-05,7.026240561508396
johnson's,3.1877161812344157e-05,2.556540607417271
oitnb,3.164946779939884e-05,5.420667781111954
madden20,3.164946779939884e-05,7.00563028183311
tiller,3.142177378645353e-05,3.294773947746679
collusion,3.119407977350821e-05,2.399758791348973
monsta,3.09663857605629e-05,1.0434147127970554
bieber,3.073869174761758e-05,1.6059528015423492
vijay,2.9600221682891002e-05,2.3240945214169004
tories,2.9372527669945688e-05,1.2540602747581315
roses,2.9372527669945688e-05,1.0399354694052843
26th,2.9144833657000373e-05,1.1862494909685097
knife,2.9144833657000373e-05,1.004046159747761
clubs,2.891713964405506e-05,1.1749341777406759
hack,2.868944563110974e-05,1.191543790638023
inquiry,2.8461751618164426e-05,1.267510993050533
sox,2.8461751618164426e-05,2.530545398884327
weboom,2.8461751618164426e-05,5.267510993050533
treason,2.7550975566383165e-05,1.8055524463841968
emblem,2.7550975566383165e-05,1.6356274449418842
keniaos,2.732328155343785e-05,5.793579804718121
obstruction,2.7095587540492533e-05,1.9235259772899733
hashtags,2.7095587540492533e-05,1.3220753537802483
unvillage3rdwin,2.6640199514601904e-05,0
jai,2.6412505501656586e-05,2.3523527814584138
hearings,2.6184811488711272e-05,1.484251746610392
explorationinseoulday4,2.6184811488711272e-05,0
cix,2.5729423462820643e-05,1.49741480589584
onbring8on,2.527403543693001e-05,0
layfights,2.5046341423984696e-05,0
schiff,2.481864741103938e-05,4.332945438999166
adn1accord,2.481864741103938e-05,0
kun,2.436325938514875e-05,1.5837620761522957
forandre,2.436325938514875e-05,0
moscowmitch,2.436325938514875e-05,6.6281561955107495
vmas,2.4135565372203435e-05,5.614609663672802
closertosechan,2.4135565372203435e-05,0
madden,2.3680177346312803e-05,2.5871289272506943
svt,2.3680177346312803e-05,2.3392014138071087
aldubxadnkamurayaw,2.3680177346312803e-05,0
interns,2.2997095307476856e-05,2.2969731784178116
cooler,2.2769401294531542e-05,1.4430825576339872
cousins,2.2769401294531542e-05,1.0711137802470296
hoax,2.231401326864091e-05,2.253471539781225
dearcomrade,2.2086319255695595e-05,2.3166770498544174
trains,2.185862524275028e-05,1.0793342870519982
singappenney,2.185862524275028e-05,0
coup,2.1630931229804963e-05,1.4121506980820966
mack,2.1630931229804963e-05,2.2086173039969643
kgfchapter2,2.140323721685965e-05,0
frankianakeepsusinspired,2.140323721685965e-05,0
hotter,2.1175543203914334e-05,1.38145390085918
freerocky,2.1175543203914334e-05,0
melody,2.0492461165078387e-05,1.7935798047181206
kissesdelavin,2.0492461165078387e-05,1.6781025872981845
andi,2.0264767152133073e-05,2.6619829219349076
monstaxindallas,2.0264767152133073e-05,0
yesterday's,2.0037073139187755e-05,1.3017267083884458
nationalinternday,1.9581685113297126e-05,0
marines,1.935399110035181e-05,1.3418838348604287
theft,1.9126297087406494e-05,1.031079118444777
clippers,1.889860307446118e-05,2.9398005455691645
subsfor,1.889860307446118e-05,0
emmett,1.8670909061515865e-05,4.65927871300653
intern,1.8670909061515865e-05,1.5438014955865937
seoultownroad,1.8443215048570547e-05,0
intel,1.8215521035625233e-05,1.164223184638511
rti,1.798782702267992e-05,2.2835793616781865
memorial,1.798782702267992e-05,1.0205449558443924
vloggerfranki,1.798782702267992e-05,0
istilldotonight,1.798782702267992e-05,0
flirt,1.77601330097346e-05,1.0846285867215109
salutemysingappenney,1.77601330097346e-05,0
patel,1.7532438996789286e-05,3.568513249083347
by9,1.7532438996789286e-05,0
melting,1.730474498384397e-05,1.2277261269446689
tj,1.7077050970898657e-05,1.7231904768267228
f1,1.684935695795334e-05,1.189251979130033
sead,1.684935695795334e-05,5.096142574738551
lib,1.684935695795334e-05,1.0086797334882125
nadler,1.684935695795334e-05,1.2887876526809479
1999,1.6621662945008025e-05,1.617082149352322
canon,1.6621662945008025e-05,1.1696231723811006
clintonbodycount,1.6621662945008025e-05,6.076513767989619
tarantino,1.639396893206271e-05,3.0566142105519143
executions,1.639396893206271e-05,4.471651709830758
archer,1.639396893206271e-05,2.886689209109602
marco,1.639396893206271e-05,1.1986332154243424
thala,1.639396893206271e-05,1.1024179001650394
1975,1.6166274919117393e-05,1.7885088151706987
murderers,1.6166274919117393e-05,1.8665113271719715
qb,1.6166274919117393e-05,1.036436328614284
bachchanpandey,1.6166274919117393e-05,0
nunes,1.5938580906172078e-05,3.4310097253334124
mesut,1.5938580906172078e-05,6.0159722260545685
45isapuppet,1.5938580906172078e-05,0
4m,1.5710886893226764e-05,1.535782047250474
mtv,1.5710886893226764e-05,1.3513574761130465
counsel,1.5710886893226764e-05,1.4716517098307582
indianarmy,1.5710886893226764e-05,5.995213665887771
probe,1.548319288028145e-05,1.1161710552323696
manila,1.548319288028145e-05,1.1161710552323696
adheera,1.548319288028145e-05,0
dreamies,1.5255498867336133e-05,3.1454234775097705
diwas,1.5255498867336133e-05,5.952778399567375
africangiant,1.5255498867336133e-05,5.952778399567375
panda,1.5027804854390817e-05,1.287227138693331
pitching,1.5027804854390817e-05,1.0731023333404834
obligated,1.5027804854390817e-05,1.0731023333404834
cordae,1.4572416828500187e-05,3.886689209109602
190724,1.4572416828500187e-05,5.886689209109602
execution,1.4572416828500187e-05,1.0793342870519982
zaha,1.4572416828500187e-05,1.2428330193348773
yangonthedailyshow,1.4572416828500187e-05,0
istilldo,1.4572416828500187e-05,0
wr,1.434472281555487e-05,1.0059881374819462
guilt,1.434472281555487e-05,1.4716517098307582
pov,1.434472281555487e-05,1.2201129428347939
sacrifices,1.434472281555487e-05,1.3404071765525056
priti,1.4117028802609556e-05,0
29th,1.4117028802609556e-05,1.1970293297217525
missile,1.4117028802609556e-05,1.9339949238879588
spacex,1.4117028802609556e-05,2.670960518054165
jhene,1.4117028802609556e-05,2.8408855194964775
5m,1.388933478966424e-05,1.1169868285313962
withdninangstorycon,1.388933478966424e-05,0
vjedwardmyxfridays,1.388933478966424e-05,0
61,1.3661640776718925e-05,1.1497236149433958
fusion,1.3661640776718925e-05,2.2086173039969648
netherlands,1.3661640776718925e-05,1.0931400865770284
hind,1.3661640776718925e-05,1.8866892091096021
kargilvijaydivas,1.3661640776718925e-05,0
brooks,1.343394676377361e-05,1.681869417221104
internship,1.343394676377361e-05,1.1254760686967187
sco,1.343394676377361e-05,1.447404163584081
martyrs,1.343394676377361e-05,2.309900639834146
todd,1.343394676377361e-05,1.521404745027858
monica,1.343394676377361e-05,1.0144447563079746
smuggling,1.3206252750828293e-05,1.352352781458414
dossier,1.3206252750828293e-05,1.352352781458414
swinson,1.3206252750828293e-05,4.744670204237174
killers,1.3206252750828293e-05,1.5747452027948616
bipartisan,1.3206252750828293e-05,2.2852385855998767
mississippi,1.3206252750828293e-05,1.4967426907935888
exonerate,1.3206252750828293e-05,4.159707703516018
lori,1.3206252750828293e-05,2.159707703516018
119,1.2978558737882979e-05,2.5496542218320313
carats,1.2978558737882979e-05,2.2601476046370466
gps,1.2978558737882979e-05,1.9122243012167397
ira,1.2978558737882979e-05,1.0191395051332517
browns,1.2978558737882979e-05,1.7195792232743439
tacha,1.2978558737882979e-05,1.5496542218320315
mainexbetadinefreshbliss,1.2978558737882979e-05,0
traitors,1.2750864724937663e-05,1.3017267083884458
sung,1.2523170711992348e-05,1.7611583270257434
tanaka,1.2523170711992348e-05,4.083086421913106
tulsi,1.2523170711992348e-05,1.0830864219131058
equifax,1.2523170711992348e-05,0
midler,1.2523170711992348e-05,3.0830864219131056
clintons,1.2523170711992348e-05,1.4201214091906762
diddy,1.2295476699047032e-05,2.641576711273071
francois,1.2295476699047032e-05,5.64157671127307
frodd,1.2295476699047032e-05,2.471651709830758
3m,1.2067782686101718e-05,2.0296471629516453
curtis,1.2067782686101718e-05,1.222292240894041
dolph,1.2067782686101718e-05,2.155178045035504
danielksolodebut,1.2067782686101718e-05,0
gust,1.1840088673156401e-05,1.3392014138071089
nypd,1.1840088673156401e-05,1.5871289272506943
partisan,1.1840088673156401e-05,1.265200832363332
homage,1.1840088673156401e-05,1.6802383316421758
nf,1.1840088673156401e-05,1.6802383316421758
giveusyudkbh,1.1840088673156401e-05,0
meddling,1.1612394660211085e-05,2.5591145510810978
2003,1.1612394660211085e-05,1.1667971283023373
dunk,1.1612394660211085e-05,1.2371864561937351
qatar,1.1612394660211085e-05,1.3111870376375123
kathryn,1.1612394660211085e-05,1.3111870376375123
bananas,1.1612394660211085e-05,1.6522239554725788
pelo,1.1612394660211085e-05,4.559114551081097
russia's,1.1612394660211085e-05,2.5591145510810978
unchained,1.1612394660211085e-05,5.559114551081097
blowmymind,1.1612394660211085e-05,0
hellolovegoodbyein5days,1.1612394660211085e-05,0
onceuponatimeinhollywood,1.1612394660211085e-05,3.9741520503599412
germangp,1.1612394660211085e-05,3.9741520503599412
dream's,1.1384700647265771e-05,3.2086173039969643
celtic,1.1384700647265771e-05,1.006983442827314
assaulted,1.1384700647265771e-05,1.1382279761055665
kihyun,1.1384700647265771e-05,1.0711137802470296
unborn,1.1384700647265771e-05,1.9455828981631706
valour,1.1384700647265771e-05,3.9455828981631704
kargilwar,1.1384700647265771e-05,0
chanwooanniversar1,1.1384700647265771e-05,0
owl,1.1157006634320455e-05,1.2534715397812248
zombieland,1.1157006634320455e-05,0
prosecutor,1.1157006634320455e-05,1.1090816304460498
bea,1.1157006634320455e-05,1.179470958337448
andimackfinalefriday,1.1157006634320455e-05,0
interfere,1.092931262137514e-05,1.012220091193461
eli,1.092931262137514e-05,2.301726708388446
breach,1.092931262137514e-05,1.301726708388446
hongkong,1.092931262137514e-05,2.012220091193461
ceballos,1.092931262137514e-05,2.149723614943396
glock,1.092931262137514e-05,2.149723614943396
vape,1.092931262137514e-05,1.301726708388446
yanggang,1.092931262137514e-05,2.012220091193461
hinduism,1.0701618608429824e-05,2.8563155600660832
exonerated,1.0701618608429824e-05,5.44127806078724
fictional,1.0701618608429824e-05,1.048960638008479
trey,1.0701618608429824e-05,1.9818464421499422
quentin,1.047392459548451e-05,1.9508195465293177
vc,1.047392459548451e-05,1.2403261637243026
widen,1.047392459548451e-05,1.9508195465293177
devin,1.047392459548451e-05,2.088323070279253
rejoice,1.047392459548451e-05,1.5033605695580965
amir,1.047392459548451e-05,2.2403261637243026
formula,1.047392459548451e-05,1.0883230702792528
instinct,1.047392459548451e-05,1.0179337423878547
6m,1.0246230582539194e-05,1.2910794641889372
fancafe,1.0246230582539194e-05,1.0566142105519145
azam,1.0246230582539194e-05,1.2086173039969643
rubio,1.0246230582539194e-05,1.6781025872981845
jonah,1.0246230582539194e-05,1.2086173039969643
ot7,1.0246230582539194e-05,2.0566142105519143
darbar,1.0246230582539194e-05,5.378542305439277
szns,1.0246230582539194e-05,0
ari,1.0018536569593878e-05,1.25865798649656
claude,1.0018536569593878e-05,1.1761958263045869
nate,1.0018536569593878e-05,1.1761958263045869
commons,1.0018536569593878e-05,1.645681109605807
arnab,1.0018536569593878e-05,5.3461208277468995
orbit,1.0018536569593878e-05,1.0981933143033138
tini,1.0018536569593878e-05,3.024192732859537
references,1.0018536569593878e-05,1.3461208277468992
jaihind,1.0018536569593878e-05,5.3461208277468995
changkyun,1.0018536569593878e-05,1.0241927328595368
mesmerizingagalaathey,1.0018536569593878e-05,0
orangeforever,1.0018536569593878e-05,0
showtimehaveysquad,1.0018536569593878e-05,0
