word, today's frequency, log2(freq.today/freq.ystdy)
july,0.0008106490166492373,1.4746502281230447
earthquake,0.000573938131550645,6.635631486750124
mgmavote,0.0005671912995599121,0
kawhi,0.0004065252157127999,2.537177055907215
4th,0.0003522075005331713,2.395108991332669
california,0.0002419711269896722,1.704004726445079
clippers,0.00024117065539755136,3.706718730671669
lakers,0.00023854053445201143,1.8001278631525017
stranger,0.0001865098809641566,2.3817201072029865
earthquakes,0.00017678986877411778,6.843662455523981
fireworks,0.00017290186389810224,3.083659821257007
speech,0.00017130092071386056,1.4058423372791244
george,0.00015997996533958006,1.854028047819512
nba,0.00015529148887144368,1.5691427745935258
paul,0.00015323313334884722,1.177923518306971
cream,0.00013493663981465652,1.0963569912302535
blackpink,0.00012750368931639154,1.1922567563918662
07,0.00012418744986331947,1.164221237961183
flag,0.00012041379807189264,1.3354312622379751
ad,0.00011835544254929619,1.0650805591494568
loveisland,0.00011835544254929619,1.3340155664229352
independence,0.00011732626478799796,2.579727525234692
ariel,0.00011355261299657112,4.504548040986415
longtimenoseetop,0.00011309520065821636,0
pg,0.00010932154886678952,3.9802796581375697
budget,0.00010188859836852454,1.2804351483441292
lebron,9.67427095620334e-05,1.4039960963881357
fourth,9.468435403943694e-05,2.2989686193237344
airports,9.228293926307442e-05,4.320800214155757
fault,9.125376150177619e-05,1.019218068238075
celebration,8.95384652329458e-05,1.147960831224052
05,8.725140354117198e-05,1.4850270955490394
mermaid,8.347775174974514e-05,2.8541999097579946
parade,8.096198388879391e-05,1.5271188428021139
vegas,7.741703826654445e-05,1.1604967788444558
zion,7.627350742065754e-05,3.3089527078963563
washington,7.570174199771408e-05,1.0964633023493384
strangerthings,7.41007988134724e-05,3.68229725887524
leonard,7.272856179840809e-05,1.9772583061623328
190705,7.24998556292307e-05,0
westbrook,7.078455936040033e-05,5.938170950092242
wimbledon,7.078455936040033e-05,2.478739331454945
quake,7.032714702204556e-05,5.9288179511045795
mike,7.021279393745687e-05,1.1715826940846883
southern,7.021279393745687e-05,1.0851679422672151
dc,7.009844085286817e-05,1.1515291106718315
tommy,6.97553815991021e-05,1.6193602346875409
nicki,6.82687914994491e-05,1.2421062823680578
toronto,6.655349523061872e-05,1.2844660750027355
shaking,6.426643353884489e-05,1.2138391703777476
los,6.40377273696675e-05,1.0035814371971756
census,6.186501876248235e-05,2.0808951219823633
jennie,6.175066567789366e-05,1.0782259352063792
bbnaija,6.140760642412759e-05,4.3181161295845465
cali,6.106454717036151e-05,2.7864718272296747
earthquakela,5.934925090153113e-05,0
okc,5.854877930941029e-05,4.249337851599134
teleprompter,5.83200731402329e-05,7.243691288457992
magnitude,5.6604776871402524e-05,5.200622566566106
revolutionary,5.649042378681383e-05,2.805387660405051
danny,5.5118186771749525e-05,1.5183709980543707
russ,5.4889480602572146e-05,3.98630344576534
ridgecrest,5.454642134880607e-05,7.147183307604645
190706,5.40890090104513e-05,0
citizenship,5.203065348785485e-05,1.4643507425699842
angeles,5.180194731867746e-05,1.3722653735042765
coco,4.997229796525839e-05,3.32038760295864
trees,4.997229796525839e-05,1.0666310107128567
robinson,4.802829552725063e-05,3.1562284472076527
amber,4.7456530104307165e-05,1.4544522815037462
curtis,4.722782393512978e-05,3.131980900960975
btsinosaka,4.7113470850541094e-05,0
cole,4.665605851218632e-05,2.0637821984430573
nike,4.654170542759763e-05,1.0355797865035392
jul,4.6084293089242866e-05,2.203534161986009
ap,4.574123383547679e-05,1.6837406757449085
pogba,4.5626880750888095e-05,2.4972653650427192
amy,4.5626880750888095e-05,2.134695285658011
knicks,4.322546597452556e-05,2.1677240860454816
pakvban,4.2653700551582103e-05,0
ross,4.253934746699341e-05,1.2649347066501522
raptors,4.2081935128638647e-05,2.3134681890188493
thunder,4.0480991944396955e-05,1.6725492823236778
aoc,4.036663885980826e-05,1.286597470168216
shook,4.036663885980826e-05,1.854881229742742
patriots,4.002357960604219e-05,1.0281236214599667
spiderman,3.956616726768742e-05,1.1921129829061838
ovie,3.956616726768742e-05,1.2916486564570981
gauff,3.9337461098510034e-05,5.675602606301232
slavery,3.819393025262312e-05,1.0480796433520296
cnn,3.7965224083445735e-05,1.1981125282439606
andreas,3.7622164829679656e-05,4.026319124613218
september,3.7507811745090964e-05,1.0523010045395802
jerry,3.7507811745090964e-05,2.214572433438457
picks,3.716475249132489e-05,1.1342021408776535
draft,3.716475249132489e-05,1.1017806631852762
4thofjuly,3.670734015297012e-05,3.9908048380002805
releasethesnydercut,3.6135574730026664e-05,6.553118599776237
strangersthings3,3.6135574730026664e-05,0
popularity,3.522075005331712e-05,1.9311618915728785
hopper,3.4992043884139744e-05,3.5067256942917857
licking,3.4648984630373665e-05,2.405048993821745
mlb,3.453463154578497e-05,1.4433484715657592
billy,3.373415995366413e-05,1.5470184002398186
antifa,3.339110069989805e-05,2.5322718148706325
tennis,3.327674761530936e-05,1.1862856810638318
daddysgurlamnesiagurl,3.293368836154329e-05,0
budget2019,3.27049821923659e-05,4.409209188377523
nfl,3.247627602318852e-05,2.0067675483250556
robin,3.201886368483375e-05,1.5712659464864962
seungwoo,3.190451060024506e-05,1.6730194452872291
mgma,3.1675804431067674e-05,2.9036483990110247
strangerthings3,3.121839209271291e-05,5.3420949925189865
halle,3.110403900812422e-05,6.336800692849473
fridayfeeling,3.087533283894683e-05,1.5187985265923605
